Question,label,pred,diff
Is 'sea level' commonly thought of as the point where the ocean meets the land?,1,1,0
Does the measure of sea level reflect a combination of geophysical and climate factors?,1,1,0
Do geophysical factors affecting sea level include land subsidence or uplift and glacial isostatic adjustments?,1,1,0
Do climate influences include variations in ocean temperatures?,1,1,0
Do local and regional changes in climate and geophysical factors produce deviations from the global estimate?,1,1,0
Is local sea level falling at a rate approaching 10 mm yr-1 along the northern Swedish coast?,1,0,-1
Have sea level changes been recorded for the past ~150 years at tide gauge stations?,1,1,0
Have sea level changes been recorded for the past ~20 years with satellite altimeters?,1,1,0
Is the globally averaged rate of sea level rise over the 20th century ~1.7 mm yr-1?,1,1,0
Is the globally averaged rate of sea level rise over the past two decades about twice that of the 20th century?,1,1,0
Are observations of wave and tidal oscillations around the globe generally smaller than the global rate of sea level rise?,0,0,0
"Can even a small increase in sea level have important consequences for heavily populated, low-lying coastal regions?",1,1,0
"Are local rates of sea level change estimated from direct measures recorded in sedimentary, fossil, and archaeological archives?",0,1,1
Do proxy records capture millennial-scale changes in sea level?,1,1,0
Does the reconstruction of a global signal become stronger when individual proxy records from different environmental settings converge?,1,1,0
Are estimates of century-scale rates of sea level change based on millennial-scale information?,1,1,0
Do sea level reconstructions for the last two millennia overlap with the instrumental period?,1,1,0
Do salt-marsh deposits on the Atlantic Coast of the United States provide information on sea level change since the late 19th century?,1,1,0
Is the average rate of sea level change since the late 19th century on the Atlantic Coast of the United States 2.1 mm yr-1?,1,1,0
Has any other century-scale change rate on the Atlantic Coast of the United States exceeded the century-long rise since the late 19th century?,0,0,0
"Did glacial-interglacial climate cycles over the past 500,000 years result in global sea level changes of up to 120 to 140 m?",1,1,0
Did the sea level change during glacial-interglacial cycles occur at average rates of 10 to 15 mm yr-1?,1,1,0
Did the global sea level rise abruptly by 14 to 18 m during the transition from the last glacial maximum to the present interglacial?,1,1,0
Did the rate of sea level rise reach more than 40 mm yr-1 during the event known as Meltwater Pulse 1A?,1,1,0
Were the rates of sea level change in the geological record greater than observed today?,1,1,0
Did the current rate of mean global sea level change occur during times of transition between glacial and interglacial periods?,0,0,0
Does the current rate of mean global sea level change support the conclusion that it is unusual relative to the last two millennia?,1,1,0
Were there higher rates of sea level change observed in the geological record?,1,1,0
Permafrost is found mainly in the low latitudes of the Arctic.,0,0,0
Permafrost contains old organic carbon deposits.,1,1,0
The amount of carbon currently present in the atmosphere as CO2 is twice the amount in permafrost.,0,0,0
Releasing carbon from permafrost could increase atmospheric concentrations of CO2 and methane.,1,1,0
The release of carbon from permafrost can lead to a positive feedback loop that amplifies global warming.,1,1,0
The Arctic domain is a net source of CO2.,0,1,1
The Arctic represents about 10% of the current global land sink for CO2.,1,1,0
The Arctic is a significant source of global wetland methane emissions.,0,1,1
Thawing permafrost significantly contributes to the global budgets of CO2 and methane.,0,1,1
"Under sustained Arctic warming, up to 350 PgC of CO2 equivalent could be released by 2100.",1,1,0
Permafrost must be thawed and decomposed by microbes before carbon can be released.,1,1,0
Methane production by microbes in waterlogged soils is limited by oxygen availability.,0,1,1
"Warmer temperatures can result in thicker active layers, releasing more organic carbon.",1,1,0
Warmer temperatures lead to reduced carbon dioxide uptake by Arctic vegetation.,0,1,1
Hydrological conditions during summer thaw have no influence on methane production.,0,0,0
Loss of permafrost soil carbon occurs rapidly over short time scales.,0,1,1
Permafrost degradation can be triggered by a mechanism that stimulates permafrost thaw.,1,1,0
"Modelling studies indicate that permafrost feedback is relatively fast, occurring within decades.",0,1,1
Current models capture the full complexity of Arctic processes when permafrost thaws.,0,0,0
Methane hydrates occur only in deep permafrost soils.,0,0,0
Hydrates consist of methane and oxygen molecule clusters.,0,1,1
"Warming of permafrost soils, ocean waters, and sediments can destabilize hydrates.",1,1,0
Methane from hydrates is immediately released to the atmosphere.,0,0,0
The amount of CH4 stored as hydrates in the Arctic is greater than the amount in the global atmosphere.,1,1,0
Liberating hydrates on land is a rapid process that takes a few years.,0,0,0
"Deep ocean regions and bottom sediments warm quickly, destabilizing hydrates within decades.",0,0,0
Methane released in deeper waters is mostly consumed by microorganisms.,1,1,0
CH4 seepages from the Arctic Siberian shelf and Siberian lakes are a significant contribution to the global CH4 budget.,0,1,1
CH4 and CO2 emissions will provide a positive climate feedback under Arctic warming.,1,1,0
"Over centuries, the climate feedback from permafrost and shelves/shelf slopes will be negligible.",0,0,0
"Over millennia and longer, CO2 and CH4 releases from permafrost and shelves/shelf slopes are significant.",1,1,0
"After CO2 is emitted into the atmosphere, it is rapidly distributed among the atmosphere, the upper ocean, and vegetation.",1,1,0
"The carbon in the atmosphere, once emitted, remains there for up to 2000 years before a new balance is established.",1,1,0
Geological processes can redistribute carbon among different reservoirs over tens to hundreds of thousands of years.,1,1,0
"Reactive chemical compounds in the atmosphere, like methane, are broken down and removed by sink processes.",0,1,1
CO2 is a non-reactive gas that quickly mixes throughout the troposphere.,1,0,-1
CO2 molecules pass through the air-sea interface and interact with water molecules to form carbonic acid.,1,1,0
Currents and sinking dense waters transport carbon between the surface and deeper layers of the ocean.,1,1,0
"Marine biota, like marine organisms, redistribute carbon through their growth and decomposition processes.",1,1,0
Plankton growth in the ocean is significantly affected by the availability of inorganic carbon from anthropogenic CO2.,0,1,1
Vegetation absorbs CO2 through photosynthesis and converts it into organic matter.,1,1,0
Dead plant material incorporated into soils is decomposed and respired back into the atmosphere as CO2.,1,1,0
"Fires, insects, herbivores, and human activities contribute to the conversion of organic carbon into CO2 on land.",1,1,0
